source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2021,year,5209133.0,99.43.1 миллион долларов США,"{'Аналитические категории': '\n126 Внутренний спрос (ВВП - Чистый экспорт)', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1996,year,,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,['missing_value']
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,1999,year,239714.0,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2005,year,600949.0,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2008,year,1104523.0,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2011,year,1289084.3,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2014,year,1458331.81,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
fedstat,40566,40566,ВВП по ППС,РОССИЯ,РОССИЯ,2017,year,1370548.33,99.43.1 миллион долларов США,"{'Аналитические категории': '47 Всего, товары', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/40566,2026-05-12T09:51:59Z,[]
