source,dataset_id,indicator_id,indicator_name,geo_id,geo_name,period,period_type,value,unit,dimensions,source_url,retrieved_at,quality_flags
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    K ДЕЯТЕЛЬНОСТЬ ФИНАНСОВАЯ И СТРАХОВАЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,15069882523.2,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    L ДЕЯТЕЛЬНОСТЬ ПО ОПЕРАЦИЯМ С НЕДВИЖИМЫМ ИМУЩЕСТВОМ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    L ДЕЯТЕЛЬНОСТЬ ПО ОПЕРАЦИЯМ С НЕДВИЖИМЫМ ИМУЩЕСТВОМ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,6465677812.8,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    M ДЕЯТЕЛЬНОСТЬ ПРОФЕССИОНАЛЬНАЯ, НАУЧНАЯ И ТЕХНИЧЕСКАЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    M ДЕЯТЕЛЬНОСТЬ ПРОФЕССИОНАЛЬНАЯ, НАУЧНАЯ И ТЕХНИЧЕСКАЯ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,3297378483.2,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    N ДЕЯТЕЛЬНОСТЬ АДМИНИСТРАТИВНАЯ И СОПУТСТВУЮЩИЕ ДОПОЛНИТЕЛЬНЫЕ УСЛУГИ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    N ДЕЯТЕЛЬНОСТЬ АДМИНИСТРАТИВНАЯ И СОПУТСТВУЮЩИЕ ДОПОЛНИТЕЛЬНЫЕ УСЛУГИ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,6889104237.8,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    O ГОСУДАРСТВЕННОЕ УПРАВЛЕНИЕ И ОБЕСПЕЧЕНИЕ ВОЕННОЙ БЕЗОПАСНОСТИ; СОЦИАЛЬНОЕ ОБЕСПЕЧЕНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    O ГОСУДАРСТВЕННОЕ УПРАВЛЕНИЕ И ОБЕСПЕЧЕНИЕ ВОЕННОЙ БЕЗОПАСНОСТИ; СОЦИАЛЬНОЕ ОБЕСПЕЧЕНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,4490538699.6,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    P ОБРАЗОВАНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    P ОБРАЗОВАНИЕ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
fedstat,61497,61497,GDP,Российская Федерация,Российская Федерация,2022,year,4165076374.7,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    Q ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНЫХ УСЛУГ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,[]
fedstat,61497,61497,GDP,Российская Федерация без учета новых субъектов (с 01.01.2023),Российская Федерация без учета новых субъектов (с 01.01.2023),2022,year,,384 тысяча рублей,"{'Вид цены': '\n1 Текущие цены', 'Классификатор видов экономической деятельности (ОКВЭД2)': '    Q ДЕЯТЕЛЬНОСТЬ В ОБЛАСТИ ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНЫХ УСЛУГ', 'Период': '1558883 значение показателя за год'}",https://www.fedstat.ru/indicator/61497,2026-05-12T09:16:35Z,['missing_value']
